Fecha,Sistema operativo,Número de vistas de página
23 dic 2021,Android,6
24 dic 2021,Windows,1
24 dic 2021,Android,8
25 dic 2021,Android,2
25 dic 2021,(not set),1
26 dic 2021,Windows,1
26 dic 2021,Android,5
27 dic 2021,Android,7
27 dic 2021,(not set),1
27 dic 2021,Windows,4
28 dic 2021,Linux,2
28 dic 2021,Android,6
29 dic 2021,Android,10
30 dic 2021,Android,7
30 dic 2021,Windows,2
31 dic 2021,iOS,2
31 dic 2021,Windows,2
31 dic 2021,Android,6
1 ene 2022,Windows,1
1 ene 2022,Android,1
2 ene 2022,Android,4
3 ene 2022,Windows,1
3 ene 2022,Android,6
4 ene 2022,Android,12
4 ene 2022,iOS,3
4 ene 2022,Windows,13
5 ene 2022,Windows,28
5 ene 2022,Android,8
6 ene 2022,Android,3
6 ene 2022,Windows,7
6 ene 2022,iOS,2
7 ene 2022,Windows,2
7 ene 2022,iOS,1
7 ene 2022,Android,2
8 ene 2022,iOS,1
8 ene 2022,Android,6
8 ene 2022,Windows,2
9 ene 2022,Android,6
9 ene 2022,Windows,2
10 ene 2022,Android,7
10 ene 2022,Windows,12
10 ene 2022,iOS,1
11 ene 2022,Android,9
11 ene 2022,Windows,6
12 ene 2022,Android,8
12 ene 2022,Macintosh,1
12 ene 2022,Windows,2
13 ene 2022,Windows,6
13 ene 2022,Android,1
14 ene 2022,Windows,1
14 ene 2022,Macintosh,3
14 ene 2022,Android,5
15 ene 2022,Windows,1
15 ene 2022,Android,5
16 ene 2022,Windows,5
16 ene 2022,iOS,2
16 ene 2022,Android,2
17 ene 2022,Windows,4
17 ene 2022,Android,5
18 ene 2022,Android,2
18 ene 2022,Windows,5
19 ene 2022,iOS,1
19 ene 2022,Windows,5
20 ene 2022,Android,11
20 ene 2022,iOS,3
20 ene 2022,Windows,7
21 ene 2022,Windows,1
21 ene 2022,Macintosh,1
21 ene 2022,Android,2
22 ene 2022,Windows,1
22 ene 2022,Android,1
23 ene 2022,Android,1
23 ene 2022,Windows,1
24 ene 2022,Android,13
24 ene 2022,Macintosh,1
24 ene 2022,Windows,1
25 ene 2022,Macintosh,4
25 ene 2022,Android,4
23 feb 2022,Linux,1
23 feb 2022,Windows,5
24 feb 2022,Windows,4
24 feb 2022,Android,3
24 feb 2022,Linux,3
25 feb 2022,Android,3
25 feb 2022,iOS,1
25 feb 2022,Windows,4
26 feb 2022,Android,4
27 feb 2022,Windows,1
27 feb 2022,Android,5
28 feb 2022,Windows,9
28 feb 2022,Android,6
1 mar 2022,Android,6
1 mar 2022,Windows,3
2 mar 2022,Linux,2
2 mar 2022,Windows,7
2 mar 2022,Android,4
17 mar 2022,Linux,1
26 abr 2022,iOS,4
26 abr 2022,Android,9
26 abr 2022,Windows,11
26 may 2022,Windows,114
26 may 2022,Linux,30
26 may 2022,Android,119
26 may 2022,iOS,6
26 may 2022,Macintosh,1
27 may 2022,Macintosh,1
27 may 2022,iOS,4
27 may 2022,Linux,1
27 may 2022,Windows,51
27 may 2022,Android,62
28 may 2022,Android,81
28 may 2022,Windows,24
28 may 2022,Linux,1
28 may 2022,iOS,20
29 may 2022,iOS,7
29 may 2022,Linux,1
29 may 2022,Windows,34
29 may 2022,Android,59
29 may 2022,Macintosh,7
30 may 2022,Linux,9
30 may 2022,Android,2
30 may 2022,iOS,9
2 jun 2022,Windows,1
2 jun 2022,Android,5
3 jun 2022,Android,2
3 jun 2022,Windows,3
4 jun 2022,Android,4
4 jun 2022,Windows,1
5 jun 2022,Windows,1
5 jun 2022,Android,2
7 jun 2022,Linux,1
7 jun 2022,Windows,2
7 jun 2022,Android,2
8 jun 2022,Windows,5
8 jun 2022,iOS,1
8 jun 2022,Android,6
9 jun 2022,Windows,6
9 jun 2022,Android,1
10 jun 2022,Android,4
10 jun 2022,Windows,8
11 jun 2022,Android,1
12 jun 2022,Android,3
12 jun 2022,Macintosh,1
13 jun 2022,Android,1
13 jun 2022,Windows,1
14 jun 2022,Windows,1
14 jun 2022,Android,1
15 jun 2022,Macintosh,3
15 jun 2022,Windows,1
16 jun 2022,Windows,4
16 jun 2022,Android,8
17 jun 2022,Android,3
17 jun 2022,Windows,1
19 jun 2022,Android,2
20 jun 2022,Windows,1
20 jun 2022,Android,1
21 jun 2022,Windows,4
21 jun 2022,Android,5
22 jun 2022,Android,1
22 jun 2022,Windows,1
23 jun 2022,Windows,3
23 jun 2022,Android,2
24 jun 2022,Android,2
26 jun 2022,Android,1
26 jun 2022,Windows,2
27 jun 2022,Android,2
27 jun 2022,Windows,1
28 jun 2022,Android,3
28 jun 2022,Windows,5
29 jun 2022,Windows,3
30 jun 2022,Android,1
1 jul 2022,iOS,1
1 jul 2022,Windows,2
1 jul 2022,Android,3
2 jul 2022,Windows,6
2 jul 2022,Android,3
3 jul 2022,Windows,2
3 jul 2022,Android,1
4 jul 2022,Windows,1
4 jul 2022,Android,1
5 jul 2022,Android,1
5 jul 2022,Windows,4
6 jul 2022,Windows,1
6 jul 2022,Android,4
7 jul 2022,Android,2
7 jul 2022,Windows,7
8 jul 2022,Android,2
8 jul 2022,Windows,8
9 jul 2022,iOS,3
10 jul 2022,Android,2
10 ago 2022,Linux,1
26 ago 2022,Linux,3
4 oct 2022,Linux,1
14 mar 2023,Linux,4
19 may 2023,Linux,5
21 may 2023,(not set),1
25 may 2023,Windows,2
26 may 2023,Windows,1
6 jun 2023,Linux,2
13 jun 2023,Linux,1
13 jun 2023,Windows,2
14 jun 2023,Windows,3
15 jun 2023,Windows,2
16 jun 2023,Linux,1
16 jun 2023,Windows,38
17 jun 2023,Windows,3
18 jun 2023,Android,1
18 jun 2023,Windows,5
19 jun 2023,Android,1
19 jun 2023,Windows,3
20 jun 2023,Windows,2
21 jun 2023,Windows,3
21 jun 2023,Android,19
21 jun 2023,Linux,2
3 jul 2023,Linux,1
4 jul 2023,Linux,1
