Fecha,País,Número de vistas de página
3 feb 2020,United States,22
3 feb 2020,Paraguay,23
3 feb 2020,Chile,1
3 feb 2020,Argentina,1532
3 feb 2020,Nicaragua,1
3 feb 2020,Sweden,1
3 feb 2020,Italy,1
3 feb 2020,Netherlands,2
3 feb 2020,United Kingdom,5
3 feb 2020,Peru,2
3 feb 2020,France,2
3 feb 2020,Norway,2
3 feb 2020,Mexico,6
3 feb 2020,Brazil,31
3 feb 2020,Singapore,5
4 feb 2020,Germany,1
4 feb 2020,Italy,2
4 feb 2020,Uruguay,1
4 feb 2020,Poland,1
4 feb 2020,Honduras,1
4 feb 2020,Peru,8
4 feb 2020,United Kingdom,3
4 feb 2020,Spain,7
4 feb 2020,New Zealand,1
4 feb 2020,Russia,2
4 feb 2020,Iraq,1
4 feb 2020,Hong Kong,1
4 feb 2020,United States,29
4 feb 2020,Costa Rica,1
4 feb 2020,El Salvador,1
4 feb 2020,Mexico,8
4 feb 2020,Argentina,1660
4 feb 2020,Colombia,18
4 feb 2020,United Arab Emirates,1
4 feb 2020,China,2
4 feb 2020,Canada,1
4 feb 2020,Philippines,2
4 feb 2020,India,27
4 feb 2020,Paraguay,41
4 feb 2020,Brazil,24
5 feb 2020,Guatemala,1
5 feb 2020,Venezuela,1
5 feb 2020,Nicaragua,1
5 feb 2020,Canada,6
5 feb 2020,Brazil,31
5 feb 2020,Switzerland,1
5 feb 2020,United Arab Emirates,2
5 feb 2020,United States,23
5 feb 2020,China,1
5 feb 2020,Ecuador,3
5 feb 2020,Greece,4
5 feb 2020,Philippines,1
5 feb 2020,Peru,5
5 feb 2020,Paraguay,11
5 feb 2020,Colombia,9
5 feb 2020,Romania,1
5 feb 2020,Mexico,3
5 feb 2020,France,1
5 feb 2020,Morocco,2
5 feb 2020,Argentina,1339
5 feb 2020,Puerto Rico,1
5 feb 2020,Spain,12
5 feb 2020,Austria,1
5 feb 2020,United Kingdom,2
6 feb 2020,Nicaragua,1
6 feb 2020,Ukraine,1
6 feb 2020,Philippines,1
6 feb 2020,Brazil,20
6 feb 2020,Argentina,1433
6 feb 2020,Bolivia,1
6 feb 2020,Costa Rica,8
6 feb 2020,Germany,9
6 feb 2020,Honduras,1
6 feb 2020,United States,18
6 feb 2020,India,9
6 feb 2020,Ecuador,1
6 feb 2020,Chile,2
6 feb 2020,Mexico,8
6 feb 2020,Singapore,1
6 feb 2020,United Kingdom,3
6 feb 2020,Paraguay,18
6 feb 2020,Canada,2
7 feb 2020,Colombia,10
7 feb 2020,Uruguay,3
7 feb 2020,(not set),1
7 feb 2020,Netherlands,2
7 feb 2020,Argentina,1203
7 feb 2020,Japan,1
7 feb 2020,Guatemala,1
7 feb 2020,Brazil,45
7 feb 2020,Germany,2
7 feb 2020,Ireland,1
7 feb 2020,Mexico,7
7 feb 2020,Bolivia,2
7 feb 2020,United Kingdom,10
7 feb 2020,United States,36
7 feb 2020,Chile,6
7 feb 2020,Peru,3
7 feb 2020,Paraguay,12
7 feb 2020,Ecuador,1
7 feb 2020,Spain,9
8 feb 2020,New Zealand,1
8 feb 2020,Saudi Arabia,1
8 feb 2020,Bolivia,3
8 feb 2020,Belgium,1
8 feb 2020,United States,10
8 feb 2020,Germany,1
8 feb 2020,Nigeria,1
8 feb 2020,Ireland,1
8 feb 2020,Paraguay,1
8 feb 2020,Argentina,928
8 feb 2020,United Kingdom,1
8 feb 2020,Colombia,2
8 feb 2020,Brazil,35
8 feb 2020,Chile,6
8 feb 2020,India,1
8 feb 2020,Mexico,4
9 feb 2020,Germany,1
9 feb 2020,China,1
9 feb 2020,Brazil,4
9 feb 2020,Chile,1
9 feb 2020,Paraguay,10
9 feb 2020,(not set),1
9 feb 2020,Serbia,3
9 feb 2020,Mexico,7
9 feb 2020,United States,9
9 feb 2020,Dominican Republic,1
9 feb 2020,Netherlands,3
9 feb 2020,Argentina,1472
9 feb 2020,United Kingdom,1
9 feb 2020,Japan,1
10 feb 2020,United States,38
10 feb 2020,Paraguay,15
10 feb 2020,Mexico,17
10 feb 2020,Australia,7
10 feb 2020,Brazil,58
10 feb 2020,Uruguay,1
10 feb 2020,China,1
10 feb 2020,Spain,3
10 feb 2020,Venezuela,1
10 feb 2020,Chile,2
10 feb 2020,Togo,1
10 feb 2020,Indonesia,2
10 feb 2020,Argentina,3221
10 feb 2020,Peru,4
10 feb 2020,Canada,1
10 feb 2020,Portugal,1
10 feb 2020,Colombia,8
10 feb 2020,(not set),1
10 feb 2020,Singapore,1
10 feb 2020,Netherlands,2
10 feb 2020,United Kingdom,1
10 feb 2020,Panama,1
10 feb 2020,Ecuador,1
11 feb 2020,United Kingdom,6
11 feb 2020,Brazil,68
11 feb 2020,Peru,1
11 feb 2020,United States,16
11 feb 2020,Bolivia,1
11 feb 2020,Nigeria,1
11 feb 2020,Colombia,5
11 feb 2020,Paraguay,15
11 feb 2020,Mexico,10
11 feb 2020,(not set),2
11 feb 2020,Argentina,2823
11 feb 2020,Poland,1
11 feb 2020,Netherlands,2
11 feb 2020,Spain,2
11 feb 2020,Cuba,1
11 feb 2020,Singapore,1
12 feb 2020,China,2
12 feb 2020,United States,28
12 feb 2020,Paraguay,35
12 feb 2020,Uganda,4
12 feb 2020,Italy,6
12 feb 2020,Ecuador,3
12 feb 2020,Brazil,64
12 feb 2020,Chile,3
12 feb 2020,France,6
12 feb 2020,Mexico,19
12 feb 2020,Peru,5
12 feb 2020,Colombia,2
12 feb 2020,Spain,5
12 feb 2020,Switzerland,2
12 feb 2020,(not set),1
12 feb 2020,Nicaragua,2
12 feb 2020,Argentina,3098
13 feb 2020,(not set),2
13 feb 2020,Cuba,1
13 feb 2020,Nigeria,2
13 feb 2020,Honduras,1
13 feb 2020,Spain,7
13 feb 2020,Colombia,1
13 feb 2020,Ecuador,1
13 feb 2020,Czechia,1
13 feb 2020,Italy,1
13 feb 2020,Argentina,2016
13 feb 2020,United States,60
13 feb 2020,Bolivia,3
13 feb 2020,United Kingdom,1
13 feb 2020,Iraq,1
13 feb 2020,Netherlands,1
13 feb 2020,Chile,3
13 feb 2020,Venezuela,3
13 feb 2020,Brazil,44
13 feb 2020,Mexico,4
13 feb 2020,Bangladesh,1
13 feb 2020,Paraguay,5
13 feb 2020,Canada,1
14 feb 2020,Spain,11
14 feb 2020,Nicaragua,2
14 feb 2020,Uruguay,6
14 feb 2020,United States,36
14 feb 2020,Congo - Kinshasa,3
14 feb 2020,Colombia,3
14 feb 2020,(not set),6
14 feb 2020,Brazil,21
14 feb 2020,Cuba,1
14 feb 2020,Argentina,1589
14 feb 2020,Portugal,1
14 feb 2020,Peru,1
14 feb 2020,Venezuela,1
14 feb 2020,Mexico,4
14 feb 2020,United Kingdom,3
14 feb 2020,Serbia,1
14 feb 2020,Switzerland,2
14 feb 2020,Paraguay,21
15 feb 2020,Uruguay,5
15 feb 2020,(not set),1
15 feb 2020,Peru,6
15 feb 2020,Colombia,1
15 feb 2020,Mexico,19
15 feb 2020,Japan,5
15 feb 2020,United States,32
15 feb 2020,Paraguay,4
15 feb 2020,United Kingdom,1
15 feb 2020,Argentina,870
15 feb 2020,Italy,2
15 feb 2020,Brazil,18
15 feb 2020,United Arab Emirates,2
15 feb 2020,Spain,4
16 feb 2020,Bolivia,1
16 feb 2020,Switzerland,2
16 feb 2020,Italy,3
16 feb 2020,Japan,1
16 feb 2020,United Kingdom,1
16 feb 2020,El Salvador,1
16 feb 2020,Peru,1
16 feb 2020,Argentina,739
16 feb 2020,Ukraine,2
16 feb 2020,Mexico,2
16 feb 2020,Costa Rica,5
16 feb 2020,Canada,3
16 feb 2020,Kyrgyzstan,4
16 feb 2020,Brazil,7
16 feb 2020,Venezuela,2
16 feb 2020,Chile,2
16 feb 2020,Colombia,10
16 feb 2020,Paraguay,19
16 feb 2020,United States,33
16 feb 2020,Ecuador,1
17 feb 2020,Ecuador,3
17 feb 2020,Colombia,11
17 feb 2020,United Kingdom,1
17 feb 2020,Spain,6
17 feb 2020,South Korea,3
17 feb 2020,Nicaragua,1
17 feb 2020,Uruguay,1
17 feb 2020,Argentina,1962
17 feb 2020,Paraguay,17
17 feb 2020,Honduras,1
17 feb 2020,Venezuela,3
17 feb 2020,Germany,1
17 feb 2020,Mexico,6
17 feb 2020,United States,48
17 feb 2020,Peru,4
17 feb 2020,Brazil,24
17 feb 2020,Bolivia,4
18 feb 2020,South Africa,1
18 feb 2020,Mexico,8
18 feb 2020,Ecuador,2
18 feb 2020,China,1
18 feb 2020,Colombia,8
18 feb 2020,Brazil,38
18 feb 2020,United States,52
18 feb 2020,Paraguay,15
18 feb 2020,Ukraine,1
18 feb 2020,United Kingdom,2
18 feb 2020,Argentina,1717
18 feb 2020,Portugal,14
18 feb 2020,(not set),5
18 feb 2020,South Korea,3
18 feb 2020,Austria,2
19 feb 2020,Bolivia,1
19 feb 2020,Netherlands,1
19 feb 2020,Argentina,1597
19 feb 2020,Colombia,9
19 feb 2020,Indonesia,1
19 feb 2020,Spain,1
19 feb 2020,Dominican Republic,1
19 feb 2020,United Kingdom,1
19 feb 2020,Mexico,4
19 feb 2020,El Salvador,1
19 feb 2020,Paraguay,20
19 feb 2020,Canada,2
19 feb 2020,United States,33
19 feb 2020,Ecuador,1
19 feb 2020,Chile,1
19 feb 2020,Panama,1
19 feb 2020,Germany,1
19 feb 2020,Brazil,37
19 feb 2020,Uruguay,1
20 feb 2020,Brazil,26
20 feb 2020,Peru,4
20 feb 2020,United States,47
20 feb 2020,Dominican Republic,1
20 feb 2020,Colombia,6
20 feb 2020,Canada,2
20 feb 2020,Venezuela,1
20 feb 2020,Spain,8
20 feb 2020,(not set),1
20 feb 2020,Argentina,1473
20 feb 2020,United Kingdom,6
20 feb 2020,South Korea,1
20 feb 2020,Paraguay,14
20 feb 2020,Germany,2
20 feb 2020,Bolivia,4
20 feb 2020,Uruguay,1
20 feb 2020,Mexico,26
20 feb 2020,Ecuador,1
20 feb 2020,Iraq,2
21 feb 2020,(not set),5
21 feb 2020,Togo,1
21 feb 2020,Colombia,6
21 feb 2020,United States,31
21 feb 2020,Costa Rica,1
21 feb 2020,Guatemala,2
21 feb 2020,Argentina,1395
21 feb 2020,United Kingdom,1
21 feb 2020,Netherlands,1
21 feb 2020,Norway,2
21 feb 2020,South Korea,1
21 feb 2020,Mexico,3
21 feb 2020,Brazil,17
21 feb 2020,Spain,1
21 feb 2020,Peru,1
21 feb 2020,Paraguay,8
21 feb 2020,Venezuela,1
21 feb 2020,Japan,1
21 feb 2020,China,1
21 feb 2020,Germany,1
21 feb 2020,Iraq,3
21 feb 2020,Cuba,1
22 feb 2020,Paraguay,15
22 feb 2020,Argentina,483
22 feb 2020,Venezuela,2
22 feb 2020,Germany,1
22 feb 2020,(not set),18
22 feb 2020,Colombia,8
22 feb 2020,Mexico,4
22 feb 2020,China,1
22 feb 2020,Chile,1
22 feb 2020,Ecuador,1
22 feb 2020,Ukraine,1
22 feb 2020,United Kingdom,1
22 feb 2020,Brazil,11
22 feb 2020,United States,45
23 feb 2020,Colombia,1
23 feb 2020,United Kingdom,1
23 feb 2020,Chile,1
23 feb 2020,Paraguay,13
23 feb 2020,Brazil,4
23 feb 2020,United States,70
23 feb 2020,Peru,5
23 feb 2020,Uganda,1
23 feb 2020,Argentina,515
23 feb 2020,Mexico,5
24 feb 2020,United States,30
24 feb 2020,United Kingdom,2
24 feb 2020,Peru,1
24 feb 2020,Italy,1
24 feb 2020,Colombia,3
24 feb 2020,Nicaragua,1
24 feb 2020,Israel,1
24 feb 2020,Ecuador,2
24 feb 2020,Chile,5
24 feb 2020,Venezuela,1
24 feb 2020,Argentina,657
24 feb 2020,France,1
24 feb 2020,Brazil,13
24 feb 2020,Mexico,14
24 feb 2020,Paraguay,25
25 feb 2020,Uganda,4
25 feb 2020,United Kingdom,1
25 feb 2020,Spain,6
25 feb 2020,Chile,1
25 feb 2020,Argentina,923
25 feb 2020,Morocco,2
25 feb 2020,South Korea,1
25 feb 2020,Uruguay,5
25 feb 2020,Peru,1
25 feb 2020,Georgia,1
25 feb 2020,Paraguay,29
25 feb 2020,Ecuador,1
25 feb 2020,Mexico,14
25 feb 2020,Brazil,9
25 feb 2020,Colombia,10
25 feb 2020,Iraq,1
25 feb 2020,Belgium,1
25 feb 2020,United States,12
25 feb 2020,Japan,1
26 feb 2020,Colombia,3
26 feb 2020,Brazil,36
26 feb 2020,Iraq,1
26 feb 2020,France,1
26 feb 2020,Uruguay,2
26 feb 2020,Costa Rica,1
26 feb 2020,Ecuador,3
26 feb 2020,Argentina,1614
26 feb 2020,Panama,12
26 feb 2020,Paraguay,13
26 feb 2020,United States,14
26 feb 2020,Mexico,5
26 feb 2020,United Kingdom,1
26 feb 2020,Italy,1
27 feb 2020,Ecuador,1
27 feb 2020,Venezuela,1
27 feb 2020,France,2
27 feb 2020,Colombia,6
27 feb 2020,Peru,3
27 feb 2020,Chile,3
27 feb 2020,United States,35
27 feb 2020,Paraguay,9
27 feb 2020,Poland,2
27 feb 2020,Argentina,1477
27 feb 2020,Spain,2
27 feb 2020,Mexico,11
27 feb 2020,Costa Rica,1
27 feb 2020,United Kingdom,10
27 feb 2020,Iraq,1
27 feb 2020,Germany,1
27 feb 2020,Brazil,34
28 feb 2020,United Kingdom,1
28 feb 2020,Colombia,2
28 feb 2020,South Korea,1
28 feb 2020,Peru,7
28 feb 2020,Portugal,4
28 feb 2020,Honduras,2
28 feb 2020,United States,29
28 feb 2020,Ecuador,2
28 feb 2020,Chile,17
28 feb 2020,Mexico,2
28 feb 2020,Vietnam,1
28 feb 2020,Brazil,25
28 feb 2020,Argentina,1418
28 feb 2020,(not set),1
28 feb 2020,Venezuela,1
28 feb 2020,Spain,3
28 feb 2020,Paraguay,33
28 feb 2020,Italy,1
28 feb 2020,Kyrgyzstan,16
28 feb 2020,El Salvador,1
29 feb 2020,Norway,2
29 feb 2020,Mexico,15
29 feb 2020,Argentina,566
29 feb 2020,Colombia,3
29 feb 2020,Brazil,17
29 feb 2020,United States,15
29 feb 2020,Paraguay,13
29 feb 2020,South Korea,1
29 feb 2020,(not set),1
29 feb 2020,United Kingdom,1
29 feb 2020,China,1
29 feb 2020,Japan,1
29 feb 2020,Peru,6
29 feb 2020,Spain,8
1 mar 2020,Mexico,5
1 mar 2020,Nicaragua,1
1 mar 2020,Chile,1
1 mar 2020,Paraguay,9
1 mar 2020,United States,17
1 mar 2020,United Kingdom,1
1 mar 2020,Taiwan,1
1 mar 2020,Colombia,2
1 mar 2020,(not set),1
1 mar 2020,Peru,2
1 mar 2020,Argentina,660
1 mar 2020,Puerto Rico,1
1 mar 2020,Japan,1
1 mar 2020,Brazil,33
2 mar 2020,Nicaragua,1
2 mar 2020,Chile,2
2 mar 2020,United States,30
2 mar 2020,Spain,2
2 mar 2020,Belgium,1
2 mar 2020,Mexico,13
2 mar 2020,Argentina,1612
2 mar 2020,Guatemala,3
2 mar 2020,Colombia,1
2 mar 2020,Iraq,1
2 mar 2020,Brazil,17
2 mar 2020,Peru,12
2 mar 2020,Paraguay,21
2 mar 2020,Netherlands,3
2 mar 2020,United Kingdom,1
2 mar 2020,Uruguay,1
3 mar 2020,(not set),1
3 mar 2020,Australia,1
3 mar 2020,Austria,1
3 mar 2020,Brazil,15
3 mar 2020,Peru,2
3 mar 2020,Mexico,11
3 mar 2020,Spain,9
3 mar 2020,Colombia,6
3 mar 2020,United Kingdom,1
3 mar 2020,Chile,2
3 mar 2020,Costa Rica,1
3 mar 2020,Argentina,1743
3 mar 2020,Paraguay,9
3 mar 2020,El Salvador,1
3 mar 2020,United States,18
4 mar 2020,Mexico,9
4 mar 2020,Türkiye,1
4 mar 2020,Paraguay,10
4 mar 2020,United Kingdom,4
4 mar 2020,Bolivia,1
4 mar 2020,Argentina,1345
4 mar 2020,United States,31
4 mar 2020,Ghana,1
4 mar 2020,Colombia,11
4 mar 2020,Peru,1
4 mar 2020,Ireland,1
4 mar 2020,Portugal,3
4 mar 2020,Chile,6
4 mar 2020,Canada,1
4 mar 2020,Germany,2
4 mar 2020,Brazil,38
4 mar 2020,Lithuania,1
4 mar 2020,Costa Rica,4
4 mar 2020,Spain,6
4 mar 2020,France,1
5 mar 2020,United States,24
5 mar 2020,Ukraine,1
5 mar 2020,Brazil,20
5 mar 2020,Colombia,4
5 mar 2020,Norway,3
5 mar 2020,Nicaragua,1
5 mar 2020,Mexico,9
5 mar 2020,Chile,2
5 mar 2020,Germany,7
5 mar 2020,United Kingdom,1
5 mar 2020,Ecuador,4
5 mar 2020,Panama,4
5 mar 2020,Argentina,1326
5 mar 2020,Paraguay,9
6 mar 2020,United Arab Emirates,1
6 mar 2020,United States,30
6 mar 2020,South Korea,1
6 mar 2020,Paraguay,14
6 mar 2020,Germany,3
6 mar 2020,Colombia,3
6 mar 2020,Brazil,21
6 mar 2020,Argentina,1364
6 mar 2020,Portugal,1
6 mar 2020,India,1
6 mar 2020,Ukraine,1
6 mar 2020,Nicaragua,1
6 mar 2020,Iraq,1
6 mar 2020,United Kingdom,1
6 mar 2020,Chile,1
6 mar 2020,Peru,1
6 mar 2020,Mexico,4
6 mar 2020,Spain,5
6 mar 2020,Switzerland,1
7 mar 2020,Mexico,9
7 mar 2020,Germany,2
7 mar 2020,Uruguay,1
7 mar 2020,Venezuela,6
7 mar 2020,(not set),2
7 mar 2020,Paraguay,9
7 mar 2020,Japan,1
7 mar 2020,India,1
7 mar 2020,Spain,1
7 mar 2020,Peru,1
7 mar 2020,Brazil,8
7 mar 2020,United Kingdom,1
7 mar 2020,United States,16
7 mar 2020,Argentina,606
8 mar 2020,Spain,1
8 mar 2020,(not set),2
8 mar 2020,Mexico,24
8 mar 2020,Brazil,16
8 mar 2020,United Kingdom,2
8 mar 2020,United States,19
8 mar 2020,Norway,1
8 mar 2020,Germany,2
8 mar 2020,Paraguay,8
8 mar 2020,Ecuador,9
8 mar 2020,Argentina,501
8 mar 2020,Peru,3
8 mar 2020,United Arab Emirates,3
8 mar 2020,Uruguay,1
9 mar 2020,China,1
9 mar 2020,Peru,4
9 mar 2020,Mexico,5
9 mar 2020,Bolivia,2
9 mar 2020,(not set),1
9 mar 2020,Chile,1
9 mar 2020,Argentina,1154
9 mar 2020,South Korea,1
9 mar 2020,Paraguay,14
9 mar 2020,United States,33
9 mar 2020,Netherlands,1
9 mar 2020,Germany,1
9 mar 2020,United Kingdom,1
9 mar 2020,Guatemala,1
9 mar 2020,Brazil,32
9 mar 2020,Greece,1
9 mar 2020,Spain,5
10 mar 2020,Chile,3
10 mar 2020,Sweden,2
10 mar 2020,United Kingdom,2
10 mar 2020,Paraguay,15
10 mar 2020,Argentina,1216
10 mar 2020,United States,12
10 mar 2020,Germany,1
10 mar 2020,Spain,1
10 mar 2020,Philippines,7
10 mar 2020,Colombia,1
10 mar 2020,Mexico,2
10 mar 2020,Brazil,32
10 mar 2020,Ireland,1
10 mar 2020,Switzerland,4
10 mar 2020,Puerto Rico,1
10 mar 2020,Peru,6
11 mar 2020,Italy,2
11 mar 2020,Chile,3
11 mar 2020,Ecuador,3
11 mar 2020,Spain,5
11 mar 2020,Austria,4
11 mar 2020,Norway,2
11 mar 2020,Argentina,1376
11 mar 2020,Kenya,1
11 mar 2020,Mexico,5
11 mar 2020,Peru,8
11 mar 2020,Brazil,29
11 mar 2020,United Kingdom,1
11 mar 2020,United States,19
11 mar 2020,Paraguay,2
12 mar 2020,Dominican Republic,1
12 mar 2020,Argentina,2407
12 mar 2020,United Kingdom,1
12 mar 2020,Japan,1
12 mar 2020,Spain,20
12 mar 2020,Italy,2
12 mar 2020,Peru,1
12 mar 2020,Germany,1
12 mar 2020,Netherlands,1
12 mar 2020,Brazil,21
12 mar 2020,Philippines,3
12 mar 2020,El Salvador,1
12 mar 2020,Kazakhstan,1
12 mar 2020,Mexico,20
12 mar 2020,Paraguay,42
12 mar 2020,Iraq,1
12 mar 2020,Chile,2
12 mar 2020,United States,26
13 mar 2020,Ukraine,1
13 mar 2020,Peru,1
13 mar 2020,Venezuela,1
13 mar 2020,Nigeria,1
13 mar 2020,South Korea,2
13 mar 2020,Cuba,1
13 mar 2020,Ecuador,1
13 mar 2020,Brazil,28
13 mar 2020,Colombia,3
13 mar 2020,Canada,1
13 mar 2020,Ghana,4
13 mar 2020,Paraguay,6
13 mar 2020,United States,33
13 mar 2020,Argentina,1820
13 mar 2020,Mexico,6
14 mar 2020,Spain,1
14 mar 2020,Brazil,5
14 mar 2020,United States,24
14 mar 2020,Paraguay,4
14 mar 2020,United Kingdom,1
14 mar 2020,Germany,1
14 mar 2020,Australia,1
14 mar 2020,Argentina,628
14 mar 2020,Mexico,4
15 mar 2020,Bolivia,6
15 mar 2020,Mexico,8
15 mar 2020,Colombia,2
15 mar 2020,Iraq,2
15 mar 2020,Dominican Republic,1
15 mar 2020,Chile,1
15 mar 2020,Saudi Arabia,1
15 mar 2020,Italy,1
15 mar 2020,Costa Rica,2
15 mar 2020,Argentina,638
15 mar 2020,United States,17
15 mar 2020,Ecuador,13
15 mar 2020,Paraguay,2
15 mar 2020,United Kingdom,2
15 mar 2020,Ireland,1
15 mar 2020,Brazil,8
16 mar 2020,Cuba,1
16 mar 2020,Mexico,5
16 mar 2020,Brazil,28
16 mar 2020,Costa Rica,2
16 mar 2020,Iraq,1
16 mar 2020,United Kingdom,1
16 mar 2020,Peru,1
16 mar 2020,Türkiye,4
16 mar 2020,Chile,4
16 mar 2020,Paraguay,3
16 mar 2020,Ireland,2
16 mar 2020,Romania,1
16 mar 2020,El Salvador,1
16 mar 2020,Argentina,871
16 mar 2020,United States,20
17 mar 2020,Paraguay,6
17 mar 2020,Portugal,1
17 mar 2020,Spain,1
17 mar 2020,Brazil,19
17 mar 2020,Türkiye,1
17 mar 2020,United Kingdom,1
17 mar 2020,South Korea,1
17 mar 2020,India,3
17 mar 2020,Ecuador,1
17 mar 2020,United States,11
17 mar 2020,Argentina,768
17 mar 2020,Chile,1
17 mar 2020,Mexico,4
17 mar 2020,Australia,1
18 mar 2020,Mexico,9
18 mar 2020,Switzerland,4
18 mar 2020,Argentina,516
18 mar 2020,Canada,1
18 mar 2020,Guatemala,1
18 mar 2020,Brazil,41
18 mar 2020,Cuba,5
18 mar 2020,United States,11
18 mar 2020,United Kingdom,1
18 mar 2020,Chile,1
18 mar 2020,Denmark,1
18 mar 2020,Colombia,9
18 mar 2020,Paraguay,4
19 mar 2020,India,2
19 mar 2020,Colombia,1
19 mar 2020,(not set),4
19 mar 2020,Argentina,389
19 mar 2020,Mexico,10
19 mar 2020,Netherlands,1
19 mar 2020,United Kingdom,2
19 mar 2020,Chile,1
19 mar 2020,Germany,1
19 mar 2020,United States,14
19 mar 2020,Brazil,20
19 mar 2020,Ecuador,1
19 mar 2020,Romania,1
19 mar 2020,Uganda,1
19 mar 2020,Japan,1
19 mar 2020,Norway,1
19 mar 2020,Paraguay,10
20 mar 2020,Panama,1
20 mar 2020,France,1
20 mar 2020,Peru,2
20 mar 2020,Mexico,3
20 mar 2020,Nicaragua,3
20 mar 2020,El Salvador,1
20 mar 2020,Brazil,10
20 mar 2020,Paraguay,2
20 mar 2020,Russia,1
20 mar 2020,South Korea,1
20 mar 2020,Bulgaria,1
20 mar 2020,Ecuador,1
20 mar 2020,United States,22
20 mar 2020,Venezuela,2
20 mar 2020,Argentina,381
20 mar 2020,Chile,4
20 mar 2020,Colombia,1
20 mar 2020,Iraq,1
21 mar 2020,Brazil,6
21 mar 2020,Spain,2
21 mar 2020,Germany,2
21 mar 2020,Ireland,2
21 mar 2020,Ecuador,1
21 mar 2020,Colombia,4
21 mar 2020,Argentina,242
21 mar 2020,Paraguay,10
21 mar 2020,United Kingdom,1
21 mar 2020,(not set),2
21 mar 2020,United States,5
21 mar 2020,Chile,1
21 mar 2020,Mexico,6
21 mar 2020,United Arab Emirates,1
22 mar 2020,Canada,3
22 mar 2020,United States,13
22 mar 2020,Brazil,2
22 mar 2020,Argentina,257
22 mar 2020,United Kingdom,1
22 mar 2020,Colombia,2
22 mar 2020,Chile,1
22 mar 2020,Paraguay,2
22 mar 2020,Peru,1
22 mar 2020,Spain,1
22 mar 2020,Mexico,3
23 mar 2020,Chile,1
23 mar 2020,Colombia,7
23 mar 2020,Paraguay,11
23 mar 2020,Bolivia,14
23 mar 2020,United States,21
23 mar 2020,Brazil,2
23 mar 2020,Canada,1
23 mar 2020,China,1
23 mar 2020,Mexico,3
23 mar 2020,Venezuela,1
23 mar 2020,United Kingdom,1
23 mar 2020,Türkiye,1
23 mar 2020,Peru,3
23 mar 2020,Switzerland,1
23 mar 2020,Argentina,1228
23 mar 2020,(not set),2
23 mar 2020,Ireland,1
23 mar 2020,Germany,2
24 mar 2020,Canada,1
24 mar 2020,United Kingdom,1
24 mar 2020,Germany,8
24 mar 2020,Portugal,1
24 mar 2020,Ecuador,4
24 mar 2020,Spain,19
24 mar 2020,Sweden,1
24 mar 2020,Brazil,7
24 mar 2020,South Africa,1
24 mar 2020,Egypt,1
24 mar 2020,Poland,2
24 mar 2020,Argentina,1133
24 mar 2020,Switzerland,1
24 mar 2020,Colombia,5
24 mar 2020,Paraguay,4
24 mar 2020,United States,20
24 mar 2020,China,1
24 mar 2020,Peru,3
24 mar 2020,Mexico,3
25 mar 2020,Brazil,17
25 mar 2020,Paraguay,11
25 mar 2020,Peru,2
25 mar 2020,Argentina,1173
25 mar 2020,Dominican Republic,3
25 mar 2020,Chile,6
25 mar 2020,United States,35
25 mar 2020,Bolivia,1
25 mar 2020,Italy,1
25 mar 2020,United Kingdom,2
25 mar 2020,Puerto Rico,2
25 mar 2020,Spain,15
25 mar 2020,Mexico,7
26 mar 2020,Australia,1
26 mar 2020,France,6
26 mar 2020,Ireland,2
26 mar 2020,Ecuador,1
26 mar 2020,China,1
26 mar 2020,Guatemala,1
26 mar 2020,Mexico,4
26 mar 2020,Colombia,7
26 mar 2020,Brazil,29
26 mar 2020,Paraguay,17
26 mar 2020,United Kingdom,1
26 mar 2020,South Africa,1
26 mar 2020,Argentina,1307
26 mar 2020,Germany,10
26 mar 2020,Türkiye,2
26 mar 2020,Spain,5
26 mar 2020,(not set),4
26 mar 2020,United States,25
26 mar 2020,Peru,3
27 mar 2020,Colombia,8
27 mar 2020,Chile,1
27 mar 2020,Paraguay,27
27 mar 2020,Singapore,1
27 mar 2020,South Korea,1
27 mar 2020,Peru,3
27 mar 2020,Egypt,1
27 mar 2020,Argentina,952
27 mar 2020,Poland,2
27 mar 2020,Saudi Arabia,1
27 mar 2020,Nicaragua,1
27 mar 2020,United States,12
27 mar 2020,Honduras,1
27 mar 2020,United Kingdom,1
27 mar 2020,Pakistan,2
27 mar 2020,Brazil,9
27 mar 2020,Guatemala,1
27 mar 2020,Mexico,9
28 mar 2020,Türkiye,1
28 mar 2020,Brazil,5
28 mar 2020,Pakistan,1
28 mar 2020,Mexico,3
28 mar 2020,Germany,1
28 mar 2020,United States,19
28 mar 2020,Paraguay,10
28 mar 2020,Argentina,516
28 mar 2020,China,1
28 mar 2020,Canada,2
28 mar 2020,Peru,4
28 mar 2020,United Kingdom,2
28 mar 2020,Colombia,6
28 mar 2020,Ecuador,2
29 mar 2020,United States,11
29 mar 2020,Brazil,26
29 mar 2020,Paraguay,14
29 mar 2020,Peru,1
29 mar 2020,Mexico,2
29 mar 2020,United Kingdom,1
29 mar 2020,Japan,1
29 mar 2020,Chile,1
29 mar 2020,Spain,1
29 mar 2020,Argentina,427
29 mar 2020,Dominican Republic,3
29 mar 2020,Colombia,7
30 mar 2020,Canada,2
30 mar 2020,Venezuela,1
30 mar 2020,Indonesia,7
30 mar 2020,Mexico,10
30 mar 2020,United Kingdom,1
30 mar 2020,Paraguay,4
30 mar 2020,Brazil,10
